label,message,label_num
ham,try to do something dear you read something for exams,0
ham,wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear,0
ham,gettin rdy to ship comp,0
ham,i am in hospital da i will return home in evening,0
ham,piss is talking is someone that realise u that point this at is itnow read it backwards,0
ham,think da you wil do,0
ham,im awake oh whats up,0
ham,good afternoon my boytoy how goes that walking here and there day did you get that police abstract are you still out and about i wake and miss you babe,0
ham,how much u trying to get,0
ham,come around ltdecimalgt pm vikkyim otside nw il come by tht time,0
ham,tell me again what your address is,0
ham,honeybee said im d sweetest in d world god laughed amp said waitu havnt met d person reading this msg moral even god can crack jokes gmgngegn,0
ham,should i buy him a blackberry bold or torch should i buy him new or used let me know plus are you saying i should buy the ltgt g wifi ipad and what are you saying about the about the ltgt g,0
ham,but you were together so you should be thinkin about him,0
ham,hiya hows it going in sunny africa hope u r avin a good time give that big old silver back a big kiss from me,0
ham,at what time should i come tomorrow,0
spam,wanna have a laugh try chitchat on your mobile now logon by txting the word chat and send it to no cm po box london wa zf pmsg rcvd,1
ham,cha quiteamuzing thatåõscool babe,0
ham,omg how did u know what i ate,0
spam,urgent this is the nd attempt to contact uu have won å£call b tcsbcmwcnxxcallcostppmmobilesvary maxå£,1
ham,but your not here,0
ham,not directly behind abt rows behind ì,0
spam,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to,1
spam,had your contract mobile mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records,1
spam,urgent call from your landline your complimentary ibiza holiday or cash await collection sae tcs po box sk wp ppm,1
ham,no plans yet what are you doing,0
ham,hi my engagement has been fixd on ltgt th of next month i know its really shocking bthmm njan vilikkamt ws al of a sudn,0
ham,not course only maths one day one chapter with in one month we can finish,0
ham,wow didnt think it was that common i take it all back ur not a freak unless u chop it off,0
spam,for ur chance to win a å£ wkly shopping spree txt shop to tscs wwwtxtshopcom custcare xpwk,1
ham,noooooooo please last thing i need is stress for once in your life be fair,0
spam,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on stopsmsppm,1
spam,mila age blonde new in uk i look sex with uk guys if u like fun with me text mtalk to pptxt st free å£ increments help,1
ham,ill see if i can swing by in a bit got some things to take care of here firsg,0
ham,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person ill make a trip to ptbo for that i hope everything is good with you babe and i love ya,0
ham,have you not finished work yet or something,0
ham,tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow,0
spam,well done england get the official poly ringtone or colour flag on yer mobile text tone or flag to now optout txt eng stop box wwx å£,1
ham,right it wasnt you who phoned it was someone with a number like yours,0
ham,its ok i wun b angry msg u aft i come home tonight,0
ham,i had a good time too its nice to do something a bit different with my weekends for a change see ya soon,0
ham,yo sorry was in the shower sup,0
ham,carlos is down but i have to pick it up from him so ill swing by usf in a little bit,0
ham,full heat pa i have applyed oil pa,0
ham,im stuck in da middle of da row on da right hand side of da lt,0
ham,have you laid your airtel line to rest,0
ham,hi did u decide wot get his bday if not ill prob jus get him a voucher frm virgin or sumfing,0
spam,freemsg txt call to no claim your reward of hours talk time to use from your phone now subscribegbpmnth inc hrs stoptxtstop,1
ham,hey j r u feeling any better,0
ham,and i dont plan on staying the night but i prolly wont be back til late,0
ham,thanx puttin da fone down on me,0
ham,i need an th but im off campus atm could i pick up in an hour or two,0
ham,oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up,0
ham,been running but only managed minutes and then needed oxygen might have to resort to the roller option,0
ham,we live in the next ltgt mins,0
ham,y de asking like this,0
ham,just glad to be talking to you,0
ham,wat time ì finish,0
ham,sorry da i gone mad so many pending works what to do,0
ham,how much you got for cleaning,0
ham,hows my favourite person today r u workin hard couldnt sleep again last nite nearly rang u at,0
spam,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to b,1
ham,ìï called dad oredi,0
ham,good do you think you could send me some pix i would love to see your top and bottom,0
ham,nvm im going to wear my sport shoes anyway im going to be late leh,0
ham,sorry ill call later in meeting,0
ham,this is a long fuckin showr,0
ham,received understood n acted upon,0
ham,they finally came to fix the ceiling,0
ham,u need my presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha islove got it dont mis me,0
ham,jus finish blowing my hair u finish dinner already,0
ham,im on the bus love you,0
ham,lol i knew that i saw him in the dollar store,0
spam,please call our customer service representative on between ampm as you have won a guaranteed å£ cash or å£ prize,1
spam,todays voda numbers ending with are selected to receive a å£ reward if you have a match please call quoting claim code standard rates apply,1
ham,only saturday and sunday holiday so its very difficult,0
ham,everybody had fun this evening miss you,0
ham,got hella gas money want to go on a grand nature adventure with galileo in a little bit,0
ham,im in a meeting call me later at,0
ham,oh wow thats gay will firmware update help,0
ham,these wont do have to move on to morphine,0
ham,how come i din c ì yup i cut my hair,0
ham,k k pa had your lunch aha,0
ham,oh ho is this the first time u use these type of words,0
ham,captain vijaykanth is doing comedy in captain tvhe is drunken,0
ham,of course i guess gods just got me on hold right now,0
ham,do you hide anythiing or keeping distance from me,0
ham,havent,0
spam,you are being ripped off get your mobile content from wwwclubmobycom call polytruepixringtonesgames six downloads for only,1
ham,sorry i din lock my keypad,0
ham,did u got that persons story,0
ham,are you planning to come chennai,0
spam,we tried to contact you re your reply to our offer of a video phone anytime any network mins half price line rental camcorder reply or call,1
ham,god created gap btwn ur fingers so dat sum vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs,0
ham,we are okay going to sleep now later,0
ham,please protect yourself from ethreats sib never asks for sensitive information like passwordsatmsms pin thru email never share your password with anybody,0
ham,finally it has happened aftr decades beer is now cheaper than petrol the goverment expects us to drink but dont drive,0
